text,label,category,language,tone,obfuscation,urgency,source_seed_id
Jemputan istimewa untuk anda! ✨ Sertai komuniti 'Sewa Akaun Jutawan' kami dan mulakan perjalanan anda menuju kebebasan kewangan. Hanya perlukan 'kad ATM' anda. Klik pautan ini: <URL>.,scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
PEMBERITAHUAN PENTING: Rekod kami menunjukkan anda belum menunaikan sumbangan wajib utk tabung anak yatim dan asnaf pada <DATE>. Kegagalan berbuat demikian dpt menyebabkan nama anda disenaraikan sbg individu yg xpeka dgn isu kebajikan. Sila jelaskan segera <RM_AMOUNT> ke akaun di <URL>. Jgn sampai kami terpaksa ambil tindakan.,scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"PERHATIAN! Jabatan Agama Negeri telah mengenal pasti anda sebagai individu yg belum menyumbang kpd pembangunan tahfiz setempat. Ini adalah amaran terakhir. Utk elak tindakan lanjut, sila salurkan <RM_AMOUNT> ke akaun kami di <BANK_NAME> dlm masa 24 jam. Bukti transaksi perlu dihantar ke <PHONE>. Jgn ambik ringan isu ni!",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"BOSS! Ade derma kilat utk mangsa banjir yg teruk kat <LOCATION>. Kalau xnak nama bossku masuk list hitam 'xpeduli rakyat', cepat2 la sumbang <RM_AMOUNT> ke <URL> ni. Selepas tu, masukkan kod <OTP> pengesahan di laman tu. Jgn lambat, nanti menyesal x sudah. Ini arahan dari Jawatankuasa Bantuan Bencana.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Salam. Saya pegawai polis bertugas. Kami jumpa IC & dompet awak. Tapi, utk urusan tuntutan & sumbangan ikhlas bagi kes kecemasan di balai, awak perlu bayar caj pentadbiran <RM_AMOUNT>. Kalau x settle hari ni, kami anggap awak xnak & akan disaman atas kelalaian. Sila masukkan ke akaun <BANK_NAME> <PHONE> skrg.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Assalamualaikum. Saya dah tersepit sgt ni. Anak sakit kritikal, doctor kata xleh buat ape kalau xde duit. Dah cuba pinjam, dah xde sape nk bantu. Kalau anak saya jadi ape2, saya akan report polis semua org yg xnak bantu sbb kelalaian. Sila bantu ikhlas RM<RM_AMOUNT> ke <BANK_NAME> <PHONE> ni. Selepas transfer, hantar <OTP> ke <PHONE> utk pengesahan. Nyawa anak saya di tangan awak.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"ANDA TELAH DIBERIKAN NOTIS! Pertubuhan Kebajikan & Undang-Undang Malaysia menggesa sumbangan derma anda utk rumah anak yatim yg terbakar. Jika tiada maklum balas dlm tempoh 12 jam, nama anda akan diserahkan kpd pihak berkuasa sbg penghalang usaha kebajikan. Jelaskan <RM_AMOUNT> melalui pautan <URL> sekarang!",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Peringatan drp Jabatan Kebajikan Masyarakat! Anda masih belum melunaskan sumbangan tahunan utk warga emas terbiar. Jika tiada pembayaran <RM_AMOUNT> ke akaun <BANK_NAME> sebelum <DATE>, aset anda mungkin disiasat dan dibekukan. Tindakan tegas akan diambil. Jgn main2 dgn arahan kami.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"PERHATIAN IBU BAPA! Pihak sekolah ingin memaklumkan sumbangan wajib utk tabung kebajikan murid miskin masih belum dijelaskan. Jika RM<RM_AMOUNT> tidak diterima sblm esok, rekod anak anda mungkin terjejas & xlayak terima bantuan lain. Sila masukkan ke akaun PIBG <PHONE> atau <URL> segera.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Salam hormat. Kami dr NGO Prihatin Rakyat. Anda disyaki enggan memberi kerjasama dlm kempen derma darah & dana kecemasan utk pesakit kritikal. Jika xnak nama awak tersebar di media sosial sbg 'tak prihatin', sila sumbang <RM_AMOUNT> ke <URL> dlm masa 3 jam. Ini amaran terakhir kami.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Wei, aku Ah Long. Ada org bgtau aku kau ade duit lebih tapi xnak tolong org susah. Jgn main api, bossku. Kawan aku kat spital ni kritikal, perlukan <RM_AMOUNT> segera utk operation. Kalau xnak aku cari kau sampai lubang cacing, transfer cepat ke <BANK_NAME> <PHONE>. Ini bukan gurauan.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
NOTIS MAHKAMAH SYARIAH: Anda diarahkan utk menjelaskan tunggakan zakat & derma fidyah sebanyak <RM_AMOUNT> utk anak yatim. Kegagalan mematuhi arahan ini akan menyebabkan waran tangkap dikeluarkan. Sila buat pembayaran melalui <URL> sebelum <DATE>. Abaikan risiko ditangkap.,scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Amaran Drp <BANK_NAME>! Akaun anda dikesan terlibat dlm aktiviti yg mencurigakan berkaitan pengumpulan dana amal. Utk elak akaun anda dibekukan, sila buktikan anda telah menyalurkan sumbangan ikhlas <RM_AMOUNT> ke tabung kebajikan kami melalui pautan <URL>. Jika gagal, akaun anda akan disekat serta-merta.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Assalamualaikum. Saya buntu. Suami lari, anak sakit, dah sebulan x makan. Kalau xde sapa bantu <RM_AMOUNT> utk beli makanan hari ni, saya tekad nak terjun bangunan. Jgn buat saya mcm ni. Kalau saya mati, darah saya kat tangan awak. Tolong saya ke <BANK_NAME> <PHONE> skrg!",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
Pihak Majlis Perbandaran <LOCATION> mengeluarkan notis. Lesen perniagaan anda akan dibatalkan jika gagal menyumbang kpd tabung kebajikan komuniti RM<RM_AMOUNT> sblm <DATE>. Ini wajib utk sokongan pembangunan setempat. Sila bayar ke akaun <BANK_NAME> <PHONE> dan hantar bukti ke <URL>.,scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Anda telah melanggar peraturan jalan raya & disaman <RM_AMOUNT>. Namun, pihak polis memberi pilihan utk menukar saman ini kpd sumbangan amal kpd balai. Kalau xnak masuk court, sila transfer jumlah tersebut ke akaun derma balai di <BANK_NAME> <PHONE> hari ini juga. Jgn lengahkan!",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"PEMBERITAHUAN LHDN: Rekod percukaian anda tidak lengkap. Utk kelayakan pelepasan cukai atas sumbangan amal, anda perlu menyalurkan <RM_AMOUNT> kpd tabung anak yatim rasmi kami. Kegagalan berbuat demikian akan menyebabkan penalti dan audit. Sila rujuk <URL> utk pembayaran segera.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Notis Penting KWSP! Sumbangan wajib tahunan anda kpd dana kebajikan pesara miskin masih tertunggak. Jika <RM_AMOUNT> tidak dijelaskan melalui <URL> sebelum <DATE>, kami mungkin akan menyekat sebahagian drp pengeluaran KWSP anda. Ini utk kebaikan bersama, sila patuhi.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Kementerian Kesihatan Malaysia mengarahkan semua warganegara menyumbang kpd tabung kesihatan awam. Jika anda gagal menyalurkan <RM_AMOUNT> ke <URL> hari ini, rawatan di hospital awam anda mungkin tidak diutamakan. Ini utk pastikan kelangsungan perkhidmatan kami.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Tolonglah saya bossku, adik saya kene culik, perlukan <RM_AMOUNT> utk tebus. Kalau xde duit, org jahat tu ckp nak hantar adik saya balik berkeping2. Pls la transfer ke <BANK_NAME> <PHONE> skrg. Saya janji bayar balik, tolonglah saya, jgn sampai saya merayu kat org lain!",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Peringatan dr pihak pemaju perumahan <PROPERTY_NAME>: Sumbangan wajib anda kpd dana kebajikan komuniti & pembaikan fasiliti telah tertunggak. Jika RM<RM_AMOUNT> tidak dijelaskan sblm <DATE> ke akaun di <URL>, unit anda mungkin disita atau dikenakan penalti berat. Ini bukan gurauan.",scam,Charity_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Perhatian kepada waris, kami dapati anda mungkin layak menuntut harta pusaka berjumlah RM<RM_AMOUNT> dari peninggalan si mati yang tidak bernama. Sila hubungi talian 0ffis kami di <PHONE> untuk butiran lanjut sebelum <DATE> melalui pautan <URL>.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"Jabatan Unclaimed Monies memaklumkan anda adalah benefisiari bagi dana insurans hayat bernilai RM<RM_AMOUNT> yang tidak dituntut. Untuk proses tuntutan, sila sahkan identiti anda di <URL> dan masukkan k0d 0TP yang diterima di <PHONE>.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
Tahniah! Anda telah dipilih untuk menerima hadiah l0ttery antarabangsa berjumlah RM<RM_AMOUNT> sebagai waris tanpa penama. Hubungi ejen kami di <PHONE> untuk menyemak kelayakan anda hari ini. Layari juga laman web rasmi kami di <URL>.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"Kami dari firma guaman, mencari waris sah kepada simpanan akaun bank <BANK_NAME> sebanyak RM<RM_AMOUNT>. Adakah anda individu yang dimaksudkan? Sila balas mesej ini atau hubungi <PHONE> untuk temujanji segera.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
Notis Penting: Pihak KWSP mengesan dana terkumpul bernilai RM<RM_AMOUNT> di bawah nama individu yang mempunyai kaitan dengan <IC_NUM> anda. Sila sahkan maklumat di <URL> dalam tempoh 48 j4m untuk mengelakkan pembekuan akaun.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Saudara/i, kami dapati anda berkemungkinan besar adalah waris kepada harta pusaka yang belum dituntut. Jumlah anggaran melebihi RM<RM_AMOUNT>. Sila hubungi peguam <PHONE> untuk sesi konsultasi percuma. Kunjungi kami di <URL>.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Low,11
Pelaburan masa depan anda bermula kini! Kami menawarkan peluang untuk menuntut kembali dana wasiat berjumlah RM<RM_AMOUNT> yang terpendam. Hanya perlu sahkan identiti di <URL> dan gunakan k0d <OTP> dalam masa 24 jam.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
Pemberitahuan Rasmi: Anda adalah benefisiari bagi wang tidak dituntut dari akaun Amanah Raya berjumlah RM<RM_AMOUNT>. Sila lengkapkan borang online di <URL> sebelum <DATE> dan hantar salinan <IC_NUM> anda ke <PHONE>.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"Salam sejahtera, kami mengesan pautan keluarga antara anda dan seorang dermawan yang meninggalkan warisan bernilai RM<RM_AMOUNT>. Untuk butiran lanjut, sila hubungi penasihat kewangan kami di talian <PHONE> hari ini.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Low,11
U RGENT! Terdapat simpanan terbiar di <BANK_NAME> atas nama kerabat anda berjumlah RM<RM_AMOUNT>. Pihak bank memerlukan pengesahan anda di <URL> dan 0TP dari <PHONE> untuk melepaskan dana. Bertindak sekarang!,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
Adakah anda mengenali individu dengan kod rujukan ini? Dana persaraan berjumlah RM<RM_AMOUNT> menanti waris sah. Sila hubungi jabatan warisan kami di <PHONE> atau klik pautan <URL> untuk semakan kelayakan pantas.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
Peluang keemasan! Anda mungkin layak menuntut harta pusaka luar biasa dari luar negara berjumlah RM<RM_AMOUNT>. Proses tuntutan dipermudahkan melalui portal kami di <URL>. Sediakan <IC_NUM> anda untuk pengesahan.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"Kami dari Pejabat Amanah Negara, memerlukan bantuan anda dalam menyelesaikan isu harta pusaka bernilai RM<RM_AMOUNT>. Sebagai ahli keluarga, anda layak menerima komisyen. Hubungi <PHONE> untuk maklumat peribadi.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"Makluman Penting: Dana pampasan insurans berjumlah RM<RM_AMOUNT> tidak dituntut selepas kematian pemegang polisi. Jika anda waris, sila berikan butiran <IC_NUM> anda di <URL> untuk proses pengesahan segera sebelum <DATE>.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Salam, kami dari firma antarabangsa mencari waris kepada wang deposit yang ditinggalkan di sebuah bank luar negara. Jumlah RM<RM_AMOUNT>. Sekiranya berminat, sila berikan maklumat anda kepada <PHONE> melalui Telegram ini.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Low,11
"Notis daripada LHDN: Terdapat bayaran lebihan cukai yang tidak dituntut, di mana anda tersenarai sebagai benefisiari berjumlah RM<RM_AMOUNT>. Sila sahkan identiti anda di <URL> dan masukkan k0d <OTP> yang dihantar ke <PHONE>.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
Pengumuman: Anda adalah penerima tunggal untuk dana amanah berjumlah RM<RM_AMOUNT> dari wasiat yang baru dibuka. Pihak peguam kami memerlukan pengesahan anda. Sila hubungi <PHONE> atau emel kami di <URL> untuk penerangan lanjut.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
Peluang unik! Bantu kami menuntut wang syarikat yang tidak aktif berjumlah RM<RM_AMOUNT> dan anda akan mendapat bahagian. Ini adalah tawaran terhad. Sila hantar <IC_NUM> anda ke <PHONE> dan kami akan membimbing anda.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Kepada individu yang berkenaan, anda telah dikenalpasti sebagai waris berpotensi untuk dana simpanan KWSP yang tidak dituntut bernilai RM<RM_AMOUNT>. Sila lengkapkan borang di <URL> dengan segera dan sertakan <IC_NUM> untuk semakan.",scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
Makluman Segera: Terdapat akaun mati di <BANK_NAME> dengan baki RM<RM_AMOUNT> yang perlu dituntut. Anda adalah satu-satunya waris yang dikenal pasti. Sila sahkan diri anda dengan menghubungi <PHONE> dan berikan k0d <OTP> ini sebelum <DATE>.,scam,Inheritance_Scam,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Hai sayang, u nk tmbah s1de 1nc0me x? Sewa akaun <BANK_NAME> u, dpt RM<RM_AMOUNT> sbulan. Pm I kt <PHONE> skrg!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
B0ssku! U w4nt pndapatan p4sif x? Just 'sew4' acc bank u. K1ta byr RM<RM_AMOUNT> per month. W4sap <PHONE> utk info lanj0t.,scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"D3ar, u x perlu k3je. Guna je akaun b4nk u, I bayar RM<RM_AMOUNT> sbulan. S3nang k4n? Klik <URL> utk d3tails.",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"J0m buat du1t sama2! Nk tlg I sikit, I b4yar RM<RM_AMOUNT> trus dlm akaun <BANK_NAME> u. Cpt w4sap <PHONE>!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Gaji x ckup? Jgn r1sau. I bl3y tlg u. Sewa akaun b4nk u, I bg RM<RM_AMOUNT> 3v3ry m0nth. C4ll <PHONE> skrg, dptkn du1t!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Eh, lama x b0rak! Ada peluang u dpt du1t l3bat ni. Sewa akaun <BANK_NAME> u, I byr RM<RM_AMOUNT> c4sh. M5g <PHONE> laju2!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"S4yang, u ada akaun C1MB x pakai sgt? J0m buat du1t. I b4yar RM<RM_AMOUNT> s3bulan. Senang cerita. <URL> utk r3gister.",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"H3lo, b0ssku! U nk k3je s3nang x? Cuma guna acc b4nk u, I b4yar RM<RM_AMOUNT> trus. Jgn l3paskn peluang ni! <PHONE>",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"Rasa b0san xde du1t? I ada c4ra. Sewa acc b4nk u kat I, I byr RM<RM_AMOUNT> t1ap2 bulan. Cepat c0ntact <PHONE> skrg!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"B4be, j0m buat du1t dgn cara p4ling s4ntai. P1njam akaun <BANK_NAME> u, I byr RM<RM_AMOUNT>. D3tails lanjut kat <PHONE>.",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"H4i u! U fr3e x? I ada 0ffer lum4yan. Sewa akaun b4nk u, I bg RM<RM_AMOUNT> s3bulan. SMS <PHONE> utk mUla!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"B0ssku! J0m j0in t3am I. K1ta tawar RM<RM_AMOUNT> utk s3wa akaun b4nk u. P4sif 1nc0me, b0ssku. Klik <URL> utk r3gister.",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"S4yang, I ada pr0ject b4ru. P3rlukan akaun b4nk u, I byr RM<RM_AMOUNT> p3r month. R4hsia k1ta b3rdua je. <PHONE>",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"H3y, u nk du1t t4mbahan? I b4yar RM<RM_AMOUNT> utk s3wa akaun b4nk u. X rug1, u dpt du1t, I dpt tlg. <PHONE>",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
"S4lam, b0ssku! Ada ch4nce utk dpt RM<RM_AMOUNT> t1ap bulan. Cuma p3rlu akaun b4nk u. T4k susah. W4sap <PHONE> skrg!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"U n1 b3rtuah. I p1lih u utk t4waran n1. Sewa akaun b4nk u, I b4yar RM<RM_AMOUNT> s3bulan. Jgn bu4ng masa, <URL>!",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",High,11
"H1 dear, I tgh c4ri org utk pr0ject n1. P3rlukan akaun <BANK_NAME> u. I byr RM<RM_AMOUNT> 3very m0nth. Pm <PHONE> utk d3al.",scam,Mule_Account,Bahasa Melayu,Pitiful/Desperate (Charity/Lost Wallet),"Evasion (Using 'W.h.a.t.s.A.p.p', 'L ink', emojis to bypass filters)",Medium,11
